SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0
2301	1	0	0	2.9e-05	0	1.1e-06	0	0	0	0	0	0.61
2302	1	0	0	8.9e-05	0	2e-06	0	0	0	0	0	0.61
2303	1	0	0	0.0027	0	9.6e-06	0	0	4.2e-05	0	0	0.61
2304	1	0.00034	0	0	2.2e-05	0	0	0	0	0	0	0.61
2305	1	0.00034	0	0	2.4e-05	0	0	0	0	0	0	0.61
2306	1	1.8e-05	0	0.00074	4e-06	4.9e-06	0	0	1.1e-06	0	0	0.61
2307	1	0	0	0.0026	0	9.4e-06	0	0	4.2e-05	0	0	0.61
2308	1	0	0	0.0045	0	1.2e-05	0	0	0.00021	0	0	0.61
2309	2.7e-06	1.3e-06	0.012	0.0098	0.00023	0	0	0.00083	0.12	0.86	9	0.13
2310	1	0	0	0.0045	0	1.2e-05	0	0	0.00033	0	0	0.61
2311	1	0	0	0.00011	0	2e-06	0	0	0	0	0	0.61
2312	1	0	0	0.00069	0	5.2e-06	0	0	0	0	0	0.61
2313	0.9	0	0	4.2e-06	0	0	0.095	0.0019	0	0	0	0.61
2314	1	0	0	0.0022	0	8.7e-06	0	0	1.9e-05	0	0	0.61
2315	1.1e-06	0	0.022	0.0027	0.00028	0	0	2.5e-05	0.28	0.69	9	0.13
2316	1	0	0	0.0015	0	7.5e-06	0	0	2.3e-06	0	0	0.61
2317	0.9	0	0	6.9e-05	0	1.4e-06	0.094	0.0075	0	8.3e-05	0	0.61
2318	1	0.00046	0	0.00024	0.00011	2e-06	0	0	0	0	0	0.61
2319	1	0	0	5.2e-06	0	0	0	0	0	0	0	0.61
2320	0.99	0	0	0.0052	0	1.4e-05	0	0	0.00013	0	0	0.61
2321	0.9	0	0	1.2e-05	0	0	0.094	0.0031	0	5.9e-06	0	0.61
2322	1	0	0	0.00043	0	4.1e-06	0	0	0	0	0	0.61
2323	0.99	0	0	0.0086	0	1.6e-05	0	0	0.0038	0	0	0.61
2324	1	0	0	0.00027	0	3.4e-06	0	0	0	0	0	0.61
2325	1	0	0	3.5e-05	0	1.2e-06	0	0	0	0	0	0.61
2326	1	0	0	0.0036	0	1.1e-05	0	0	0.00035	0	0	0.61
2327	1	0	0	5.2e-05	0	1.5e-06	0	0	0	0	0	0.61
2328	0.99	0	0	0.0084	0	1.6e-05	0	0	0.0038	0	0	0.61
2329	0.97	0	0	0.011	0	1.8e-05	0	0	0.015	0	0	0.61
2330	1	0	0	0.0011	0	6.6e-06	0	0	0	0	0	0.61
2331	1	0	0	7.8e-05	0	1.8e-06	0	0	0	0	0	0.61
2332	1	0	0	0.00014	0	2.4e-06	0	0	0	0	0	0.61
2333	1	0	0	0.00057	0	4.8e-06	0	0	0	0	0	0.61
2334	1	0	0	0.0016	0	7.2e-06	0	0	1.8e-05	0	0	0.61
2335	1	0	0	0.00011	0	2.2e-06	0	0	0	0	0	0.61
2336	1	0	0	6.7e-05	0	1.8e-06	0	0	0	0	0	0.61
2337	1	0	0	0.0041	0	1.1e-05	0	0	0.00034	0	0	0.61
2338	1	0	0	0.0032	0	1e-05	0	0	0.0002	0	0	0.61
2339	1	0	0	0.0016	0	7.4e-06	0	0	1.3e-05	0	0	0.61
2340	1	0	0	0.0011	0	6.6e-06	0	0	0	0	0	0.61
2341	1	0	0	0.00012	0	2.2e-06	0	0	0	0	0	0.61
2342	1	0	0	0.0011	0	6.1e-06	0	0	4.5e-06	0	0	0.61
