SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster	dcf0
1955	0	0.017	3.6e-06	0	0	0	0.014	0	0	0.89	0.017	0.066	9	0.83
1956	0.0015	8.9e-05	0	0	0.6	0.4	0	0	0	0	8.9e-05	0	4	0.47
1957	0.058	0.088	0	0	0.76	0.0049	0	0	0	0	0.088	0	4	0.47
1958	2.2e-05	1.4e-06	0	0	0.022	0.85	0	0	0	9.2e-05	1.4e-06	0.13	5	0.39
1959	0	0	0	0	0	1	0	0	0	0	0	0	5	0.39
1960	0	0.5	1.2e-06	0	0	0	2.8e-05	0	0	0	0.5	0	1	0.61
1961	0	0.5	1.4e-05	0	0	0	0.004	0	0	0.00012	0.5	0	1	0.61
1962	0.018	0.37	0	0	0.15	0.091	0	0	0	1.7e-05	0.37	0.0041	1	0.61
1963	0.0026	0.00063	0	0	0.39	0.6	0	0	0	0	0.00063	0.011	5	0.39
1964	0.0037	0.49	7.6e-06	0	0.0088	0.00076	0.0034	0	0	0.0043	0.49	0.00014	1	0.61
1965	0.0055	0.49	5.8e-06	0	0.019	0.0025	0.002	0	0	0.0012	0.49	1.8e-05	1	0.61
1966	0.018	0.29	1e-06	0	0.26	0.14	9.9e-05	0	0	0	0.29	0	1	0.61
1967	0.0093	0.47	0	0	0.034	0.0072	0	0	0	0	0.47	0.00019	1	0.61
1968	0.014	0.073	0	0	0.46	0.38	3.9e-06	0	0	0	0.073	0	4	0.47
1969	0.0055	0.49	3.9e-06	0	0.0073	5.8e-05	0.00066	0	0	9.2e-06	0.49	0	1	0.61
1970	0.0013	0.5	9.6e-06	0	0.00038	0	0.0039	0	0	0.00071	0.5	0	1	0.61
1971	0.024	0.31	0	0	0.29	0.062	5e-05	0	0	0	0.31	0	1	0.61
1972	0.0054	0.49	4.8e-06	0	0.011	0.00037	0.0012	0	0	0.00011	0.49	0	1	0.61
1973	0.0018	0.0066	0	0	0.14	0.85	0	0	0	0	0.0066	0	5	0.39
1974	2.9e-06	0	0	0	0.0065	0.99	0	0	0	0	0	0	5	0.39
1975	0.02	0.42	1.4e-06	0	0.13	0.012	0.00011	0	0	0	0.42	0	1	0.61
1976	0.0056	0.049	0	0	0.21	0.69	1.1e-05	0	0	0	0.049	0	5	0.39
1977	0	0.48	6.2e-06	0	0	0	0.0012	0	0	0.0026	0.48	0.029	1	0.61
1978	0	0.47	2.7e-05	0	0	0	0.019	0	0	0.037	0.47	0.00029	1	0.61
1979	0.0084	0.47	4.1e-06	0	0.042	0.0082	0.00099	0	0	0.00017	0.47	0	1	0.61
1980	0.03	0.44	0	0	0.093	0.0013	0	0	0	0	0.44	2.4e-06	1	0.61
1981	0	0.5	7.8e-06	0	0	0	0.0014	0	0	2.3e-05	0.5	0	1	0.61
1982	0.0062	0.48	4.8e-06	0	0.021	0.0023	0.0012	0	0	0.00012	0.48	3.3e-05	1	0.61
1983	0.018	0.14	0	0	0.33	0.35	0	0	0	3.5e-05	0.14	0.018	5	0.39
1984	0.006	0.45	6.1e-06	0	0.042	0.037	0.0029	0	0.0001	0.0096	0.45	0.0026	1	0.61
1985	0.045	0.43	0	0	0.095	0.00024	0	0	0	0	0.43	0	1	0.61
1986	0	0.45	0	0.095	0	0	0	6.4e-05	0	0	0.45	0	1	0.61
1987	0.00097	0.5	3.2e-06	0	1.1e-05	0	0.00017	0	0	0	0.5	0	1	0.61
1988	0.015	0.47	0	0	0.042	0.0015	0	0	0	0	0.47	7.4e-06	1	0.61
1989	0.0054	0.48	6.5e-06	0	0.024	0.0074	0.0028	0	0	0.0047	0.48	0.00036	1	0.61
1990	0.0049	0.49	4.5e-06	0	0.0068	7.1e-05	0.0009	0	0	2.7e-05	0.49	0	1	0.61
1991	0.033	0.42	0	0	0.12	0.0019	0	0	0	0	0.42	0	1	0.61
1992	0.0064	0.49	0	0	0.0044	1.2e-05	0	0	0	0	0.49	0	1	0.61
1993	0.039	0.38	0	0	0.19	0.0053	0	0	0	0	0.38	0	1	0.61
1994	0.012	0.48	0	0	0.019	0.00021	0	0	0	0	0.48	0	1	0.61
1995	0.045	0.34	0	0	0.26	0.0077	0	0	0	0	0.34	0	1	0.61
1996	0.00048	1.2e-05	0	0	0.33	0.67	0	0	0	0	1.2e-05	0	5	0.39
1997	0.016	0.47	0	0	0.045	0.0018	0	0	0	0	0.47	0	1	0.61
1998	0.00059	0.5	0	0	2.4e-05	0	0	0	0	0	0.5	0	1	0.61
1999	0.0017	0.5	0	0	0.00046	0	0	0	0	0	0.5	0	1	0.61
2000	0.018	0.48	0	0	0.023	7.2e-05	0	0	0	0	0.48	0	1	0.61
2001	0.0096	0.083	0	0	0.23	0.6	0	0	0.00013	0	0.083	0	5	0.39
2002	0.0083	0.49	0	0	0.0079	4e-05	0	0	0	0	0.49	0	1	0.61
2003	0.0055	0.49	0	0	0.007	0.00017	0	0	0	0	0.49	0	1	0.61
2004	0.0038	0.01	0	0	0.2	0.78	0	0	0	0	0.01	0	5	0.39
2005	0.0002	5.7e-05	0	0	0.059	0.84	0	0	0	0.00019	5.7e-05	0.1	5	0.39
2006	0.002	0.5	0	0	0.00027	0	0	0	0	0	0.5	0	1	0.61
2007	0.033	0.097	0	0	0.64	0.13	0	0	0	0	0.097	0	4	0.47
2008	0	0.5	5.9e-06	0	0	0	0.001	0	0	7.4e-05	0.5	0	1	0.61
2009	0.0096	0.49	2e-06	0	0.012	3.2e-05	0.00015	0	0	0	0.49	0	1	0.61
2010	0.0012	0.5	6.7e-06	0	0.00013	0	0.0014	0	0	7.8e-06	0.5	0	1	0.61
2011	0	0.5	8.7e-06	0	0	0	0.0019	0	0	0.00012	0.5	0.00022	1	0.61
2012	0	0.49	1.6e-05	0	0	0	0.0071	0	0	0.0074	0.49	0.00017	1	0.61
2013	0.0042	0.5	4e-06	0	0.0029	5.8e-06	0.00064	0	0	4e-06	0.5	0	1	0.61
2014	0.0013	0.5	6.9e-06	0	0.00015	0	0.0015	0	0	1.2e-05	0.5	0	1	0.61
2015	0	0	0	0	0	0	0	2.1e-05	1	0	0	0	8	0.13
2016	0.011	0.47	0	0	0.039	0.0048	0	0	0	0	0.47	0	1	0.61
2017	0.0047	0.49	0	0	0.0065	0.00026	0	0	0	0	0.49	0	1	0.61
2018	0	0.5	5.8e-06	0	0	0	0.00075	0	0	2.4e-06	0.5	0	1	0.61
2019	0.011	0.48	0	0	0.034	0.0039	0	0	0	0	0.48	0	1	0.61
2020	0.003	0.012	0	0	0.14	0.83	0	0	0.00042	0	0.012	0	5	0.39
2021	0	0	0	0.99	0	0	0	0.013	3.5e-06	0	0	0	3	0
2022	0	0.4	2.3e-05	0	0	0	0.019	0	0	0.15	0.4	0.027	1	0.61
2023	0.012	0.44	0	0	0.07	0.037	0	0	0	0	0.44	0	1	0.61
2024	0.0072	0.49	0	0	0.017	0.0016	0	0	0	0	0.49	0	1	0.61
2025	0	0.5	1e-05	0	0	0	0.0029	0	0	0.00056	0.5	1.3e-06	1	0.61
2026	0	0	0	1	0	0	0	0.00037	0	0	0	0	3	0
2027	0.023	0.4	0	0	0.15	0.03	0	0	0	0	0.4	0	1	0.61
2028	0.00014	2e-05	0	0	0.066	0.93	0	0	0	0	2e-05	0	5	0.39
2029	0	0.2	1.3e-06	0	0	0	0.00084	0	0	0.17	0.2	0.43	11	0.96
2030	0.0014	0.45	1.3e-05	0	0.0012	2.7e-05	0.01	0	0	0.067	0.45	0.012	1	0.61
2031	0.0098	0.49	1.8e-06	0	0.0097	1.1e-05	0.00011	0	0	0	0.49	0	1	0.61
2032	0.0015	0.5	0	0	0.00021	0	0	0	0	0	0.5	0	1	0.61
2033	0	0.5	0	0	0	0	5.8e-06	0	0	0	0.5	0	1	0.61
2034	0.012	0.1	0	0	0.26	0.49	0	0	4.7e-06	0.0012	0.1	0.04	5	0.39
2035	0.016	0.35	0	0	0.15	0.12	0	0	0	0.00015	0.35	0.0072	1	0.61
2036	0	0.5	9.4e-06	0	0	0	0.0021	0	0	5.2e-05	0.5	0	1	0.61
2037	0.0046	0.5	0	0	0.0039	4.1e-05	0	0	0	0	0.5	0	1	0.61
2038	0.0029	0.5	0	0	0.0021	2.9e-05	0	0	0	0	0.5	0	1	0.61
2039	0.00096	0.4	1.3e-05	0	0.00067	1.2e-05	0.012	0	0	0.14	0.4	0.047	1	0.61
2040	0	0	0	0	0	0	0	0	0	0.0083	0	0.99	11	0.96
2041	0.0012	0.4	1.2e-05	0	0.0012	4.3e-05	0.01	0	0	0.12	0.4	0.054	1	0.61
2042	0.014	0.43	2.2e-06	0	0.1	0.018	0.0003	0	0	5.5e-06	0.43	0	1	0.61
2043	0	0.5	2.8e-06	0	0	0	0.0002	0	0	0	0.5	0	1	0.61
2044	0.008	0.47	4.4e-06	0	0.045	0.013	0.0013	0	0	0.00045	0.47	5e-06	1	0.61
2045	0	0	0	0	0	0	0	0.8	0.2	0	0	0	7	0.043
2046	0	0	0	0.81	0	0	0	0.18	0.015	0	0	0	3	0
2047	0	0	0.00013	0	0	0	0.0042	0.99	0.0042	0	0	0	7	0.043
2048	0	0.45	0	0.095	0	0	0	8.8e-06	0	0	0.45	0	1	0.61
2049	0	0	0	0	0	0	0.0012	0	0.99	0.0071	0	0	8	0.13
2050	0	0	0.00013	0	0	0	1.2e-05	1	0	0	0	0	7	0.043
2051	0.014	0.16	0	0	0.24	0.38	0	0	1.2e-05	0.0013	0.16	0.031	5	0.39
2052	0	0.45	0	0.094	0	0	3.2e-05	0.007	6.2e-05	0	0.45	0	1	0.61
2053	0.042	0.43	0	0	0.088	0.00025	0	0	0	0	0.43	0	1	0.61
2054	0.089	0.24	0	0	0.43	0.0014	0	0	0	0	0.24	0	4	0.47
2055	0	0	0.00013	0	0	0	0	1	0	0	0	0	7	0.043
2056	0	0	0.00013	0	0	0	0.0044	0.99	0.00066	0	0	0	7	0.043
2057	0	0	0.00013	0	0	0	0.00013	1	0	0	0	0	7	0.043
2058	0	0	0.00013	0	0	0	0.0017	1	0.00024	0	0	0	7	0.043
2059	0	0	0.00013	0	0	0	5.3e-05	1	0	0	0	0	7	0.043
2060	0.021	0.35	1.1e-06	0	0.22	0.056	7e-05	0	0	0	0.35	0.00095	1	0.61
2061	0	0	7.9e-05	0	0	0	0.041	0.6	0.36	0.0013	0	0	7	0.043
2062	0	0	0.00013	0	0	0	0.0002	1	7.7e-06	0	0	0	7	0.043
2063	0	0	2.6e-05	0	0	0	0.045	0.2	0.75	0.0052	0	1.5e-06	8	0.13
2064	0	0	0	0	0	4.2e-05	0.00062	0	0.75	0.25	0	0.00017	8	0.13
2065	0	0	0	0	0	0	0	1	0.00015	0	0	0	7	0.043
2066	0.091	0.41	0	0	0.084	2.6e-06	0	0	0	0	0.41	0	1	0.61
2067	0.0093	0.48	2.6e-06	0	0.023	0.00056	0.00028	0	0	0	0.48	2.1e-06	1	0.61
2068	0	0	0.00013	0	0	0	0.00019	1	5e-06	0	0	0	7	0.043
2069	0	0	0	0	0	1e-05	2.2e-05	0	0.35	0.65	0	0.00012	9	0.83
2070	0	0	8.8e-05	0	0	0	0.068	0.67	0.26	4.3e-05	0	0	7	0.043
2071	0	0	0	0	0	0	0.032	0.0021	0.97	0.00038	0	0	8	0.13
2072	0	0	0.00013	0	0	0	0.0022	1	0.00015	0	0	0	7	0.043
2073	0	0	5.3e-05	0	0	0	0.22	0.4	0.38	0	0	0	7	0.043
2074	0	0	0	0	0	0	0.017	0.0028	0.97	0.0078	0	0	8	0.13
2075	0.00099	5.6e-06	0	0	0.82	0.18	0	0	0	0	5.6e-06	0.00016	4	0.47
2076	0.0079	0.49	2.8e-06	0	0.015	0.00021	0.00031	0	0	0	0.49	0	1	0.61
2077	0.015	0.47	0	0	0.044	0.0024	0	0	0	0	0.47	1.8e-05	1	0.61
2078	0.0041	0.5	0	0	0.0028	1.9e-05	0	0	0	0	0.5	0	1	0.61
2079	0.0054	0.5	0	0	0.0005	0	0	0	0	0	0.5	0	1	0.61
2080	0	0.45	0	0.095	0	0	1.1e-06	0.0013	0	0	0.45	0	1	0.61
2081	0	0	0	0	0	0	0	0	0	0.0029	0	1	11	0.96
2082	0	0	0.00012	0	0	0	0.017	0.88	0.1	0.00053	0	0	7	0.043
2083	0	0.0011	0	0	0	0	0.00055	0	0	0.18	0.0011	0.81	11	0.96
2084	0	0.45	1.7e-06	0.094	0	0	0.00012	0.013	0.00043	1.1e-06	0.45	0	1	0.61
2085	0	0	0.00013	0	0	0	0.0087	0.97	0.025	2.5e-05	0	0	7	0.043
2086	0.015	0.099	0	0	0.32	0.44	0	0	0	8.8e-05	0.099	0.026	5	0.39
2087	0	0	0.00013	0	0	0	1.2e-05	1	0	0	0	0	7	0.043
2088	0.011	0.46	0	0	0.05	0.013	0	0	0	0	0.46	0.00035	1	0.61
2089	0.00047	0.5	0	0	4.4e-06	0	0	0	0	0	0.5	0	1	0.61
2090	0.04	0.27	0	0	0.37	0.043	0	0	0	0	0.27	0.00033	4	0.47
2091	0.055	0.41	0	0	0.12	0.00025	0	0	0	0	0.41	0	1	0.61
2092	0	0	0.00013	0	0	0	0.00011	1	0	0	0	0	7	0.043
2093	0.012	0.49	0	0	0.0086	1e-05	0	0	0	0	0.49	0	1	0.61
2094	0	0.5	7.7e-06	0	0	0	0.0011	0	0	1.8e-06	0.5	0	1	0.61
2095	0.013	0.17	0	0	0.22	0.4	0	0	0.00017	0.0042	0.17	0.037	5	0.39
2096	0.00066	0.5	1.2e-05	0	5.7e-05	0	0.0052	0	0	0.00055	0.5	0	1	0.61
2097	0.022	0.46	4.1e-06	0	0.055	0.00041	0.00036	0	0	0	0.46	0	1	0.61
2098	0.04	0.39	1.9e-06	0	0.17	0.0017	8.8e-05	0	0	0	0.39	0	1	0.61
2099	0.00035	0.44	4.8e-05	0	1.1e-05	0	0.05	0	0	0.071	0.44	9e-05	1	0.61
2100	0	0	0	0.75	0	6e-06	0	0.22	0.032	0	0	0	3	0
2101	0	0	0	0.95	0	0	0	0.054	0.00028	0	0	0	3	0
2102	0.0039	0.45	8.1e-06	0	0.017	0.0082	0.0049	0	0	0.037	0.45	0.023	1	0.61
2103	0.0012	0.49	1.2e-05	0	0.00058	2.6e-06	0.0078	0	0	0.013	0.49	0.00025	1	0.61
2104	0	0	0	0	0	0	0	0	0	0.01	0	0.99	11	0.96
2105	0.021	0.44	1.3e-06	0	0.092	0.0022	7.6e-05	0	0	0	0.44	0	1	0.61
2106	0	0.45	0	0.095	0	0	2.6e-06	0.0021	0	0	0.45	0	1	0.61
2107	0.008	0.13	0	0	0.19	0.48	7.5e-05	0	0.00055	0.0091	0.13	0.052	5	0.39
2108	0.0084	0.46	4.1e-06	0	0.054	0.022	0.0011	0	0	0.00022	0.46	0.00082	1	0.61
2109	0.0019	0.5	7.6e-06	0	0.00089	2.6e-06	0.0023	0	0	8.7e-05	0.5	0	1	0.61
2110	0.024	0.45	0	0	0.075	0.0017	0	0	0	0	0.45	4.9e-06	1	0.61
2111	0	0.5	3.4e-06	0	0	0	0.00019	0	0	0	0.5	0	1	0.61
2112	0.011	0.47	0	0	0.042	0.008	0	0	0	0	0.47	0.00018	1	0.61
2113	0.007	0.49	0	0	0.0084	0.00011	0	0	0	0	0.49	0	1	0.61
2114	0	0.44	0.00011	0	0	0	0.11	0	0	0.0005	0.44	0	1	0.61
2115	0.0037	0.5	0	0	0.0012	0	0	0	0	0	0.5	0	1	0.61
2116	0.0029	0.5	0	0	0.0024	4.6e-05	0	0	0	0	0.5	0	1	0.61
2117	0.0066	0.49	0	0	0.018	0.0031	0	0	0	0	0.49	8e-05	1	0.61
2118	0.019	0.45	0	0	0.083	0.0076	0	0	0	0	0.45	7.4e-05	1	0.61
2119	0	0.46	2.7e-05	0	0	0	0.022	0	0	0.061	0.46	0.00047	1	0.61
2120	0.0072	0.48	0	0	0.026	0.0075	3.3e-05	0	0	7.6e-06	0.48	0.00029	1	0.61
2121	0.025	0.25	0	0	0.31	0.16	0	0	0	0	0.25	0.0046	4	0.47
2122	0.012	0.47	0	0	0.047	0.0092	0	0	0	0	0.47	0.00021	1	0.61
2123	0.0029	0.5	0	0	0.00049	0	0	0	0	0	0.5	0	1	0.61
2124	0.056	0.31	0	0	0.32	0.0059	0	0	0	0	0.31	8.9e-06	4	0.47
2125	0.002	0.5	0	0	0.00011	0	0	0	0	0	0.5	0	1	0.61
2126	0.011	0.32	2.1e-06	0	0.15	0.18	0.00039	0	9e-06	0.00059	0.32	0.013	1	0.61
2127	0.0026	0.47	1e-05	0	0.0061	0.00094	0.0068	0	0	0.043	0.47	0.0094	1	0.61
2128	0	0.5	9e-06	0	0	0	0.0018	0	0	3.6e-05	0.5	8.5e-06	1	0.61
2129	0.0036	0.5	2.7e-06	0	0.00072	0	0.0002	0	0	0	0.5	0	1	0.61
2130	0.0037	0.5	4.6e-06	0	0.0027	7.1e-06	0.00087	0	0	1.2e-05	0.5	0	1	0.61
2131	0.014	0.35	1.8e-06	0	0.17	0.12	0.00027	0	0	1.2e-05	0.35	0	1	0.61
2132	0.0067	0.44	5.5e-06	0	0.054	0.054	0.0023	0	0.00024	0.006	0.44	0.0012	1	0.61
2133	0.0092	0.45	3.9e-06	0	0.067	0.031	0.001	0	0	0.00032	0.45	3.3e-06	1	0.61
2134	0	0	0	0	0	0.39	0	0	0	4.1e-05	0	0.61	11	0.96
2135	0	0	0	0	0	0	0.013	5.6e-05	0.98	0.0084	0	0	8	0.13
2136	0.0028	0.5	3.1e-06	0	0.00042	0	0.00025	0	0	0	0.5	0	1	0.61
2137	0.00074	0.5	9.9e-06	0	5.6e-05	0	0.0033	0	0	9.1e-05	0.5	0	1	0.61
2138	0.01	0.45	3.5e-06	0	0.072	0.026	0.00078	0	0	0.00013	0.45	0	1	0.61
2139	0.0059	0.49	3.7e-06	0	0.0083	7.1e-05	0.00061	0	0	7.3e-06	0.49	0	1	0.61
2140	0.0015	0.5	0	0	0.00034	0	0	0	0	0	0.5	0	1	0.61
2141	0.0021	0.5	8.2e-06	0	0.0015	1.3e-05	0.0031	0	0	0.00042	0.5	0	1	0.61
2142	0	0.5	5.1e-06	0	0	0	0.00045	0	0	0	0.5	0	1	0.61
2143	0.012	0.11	0	0	0.25	0.47	0	0	7.5e-06	0.0014	0.11	0.039	5	0.39
2144	0	0.5	4.8e-06	0	0	0	0.00048	0	0	0	0.5	0	1	0.61
2145	0	0.49	1.5e-05	0	0	0	0.0067	0	0	0.004	0.49	1e-05	1	0.61
2146	0.0032	0.5	0	0	0.0015	4.8e-06	0	0	0	0	0.5	0	1	0.61
2147	0.0052	0.015	0	0	0.24	0.68	0	0	0	0.00022	0.015	0.052	5	0.39
2148	0	0.5	3.3e-06	0	0	0	0.00024	0	0	0	0.5	0	1	0.61
2149	0.026	0.45	0	0	0.075	0.0012	0	0	0	0	0.45	2.5e-06	1	0.61
2150	0	0.45	0	0.095	0	0	0	0	0	0	0.45	0	1	0.61
2151	0.0057	0.49	0	0	0.0052	4.5e-05	0	0	0	0	0.49	0	1	0.61
2152	0.0057	0.49	0	0	0.0078	0.00022	0	0	0	0	0.49	1.3e-06	1	0.61
2153	0	0	6.4e-05	0	0	0	0.065	0.49	0.45	0.00034	0	0	7	0.043
2154	0.044	0.4	0	0	0.15	0.0013	0	0	0	0	0.4	1.3e-06	1	0.61
2155	8.1e-05	2.7e-05	0	0	0.027	0.78	0	0	3.5e-06	0.013	2.7e-05	0.18	5	0.39
2156	0.02	0.085	0	0	0.47	0.34	0	0	0	0	0.085	0.0094	4	0.47
2157	0	0.47	2.7e-05	0	0	0	0.021	0	0	0.045	0.47	0.0002	1	0.61
2158	0.0083	0.49	0	0	0.0036	0	0	0	0	0	0.49	0	1	0.61
2159	0.019	0.38	1.4e-06	0	0.18	0.049	0.00011	0	0	0	0.38	0.00095	1	0.61
2160	0	0	0	0	6.9e-05	0.63	0	0	0	6.6e-06	0	0.37	5	0.39
2161	0	0	0	0	0	0	9.4e-05	0	0	1	0	0.00027	9	0.83
2162	0.0061	0.49	0	0	0.014	0.0017	0	0	0	0	0.49	3.4e-05	1	0.61
2163	0	0.5	9.8e-06	0	0	0	0.0029	0	0	0.0011	0.5	5.2e-06	1	0.61
2164	0	0.5	1e-05	0	0	0	0.0025	0	0	7.2e-05	0.5	0	1	0.61
2165	0.0029	0.5	0	0	0.00032	0	0	0	0	0	0.5	0	1	0.61
2166	0.013	0.41	0	0	0.094	0.07	0	0	7.5e-06	0.00021	0.41	0.0044	1	0.61
2167	0	0	0.00013	0	0	0	0	1	0	0	0	0	7	0.043
2168	0.00053	0.5	0	0	5.5e-06	0	0	0	0	0	0.5	0	1	0.61
2169	0	0.49	1.6e-05	0	0	0	0.0074	0	0	0.0089	0.49	0.0001	1	0.61
2170	0.007	0.49	0	0	0.0045	1e-05	0	0	0	0	0.49	0	1	0.61
2171	0	0.5	1.2e-05	0	0	0	0.0019	0	0	0	0.5	0	1	0.61
2172	0.002	0.5	8.9e-06	0	0.0015	1.4e-05	0.0037	0	0	0.00086	0.5	0	1	0.61
2173	0.012	0.48	1.7e-06	0	0.019	9.9e-05	8.9e-05	0	0	0	0.48	0	1	0.61
2174	0.00037	0.49	2e-05	0	3.2e-05	0	0.016	0	0	0.0091	0.49	1.4e-06	1	0.61
2175	0	0.45	0	0.095	0	0	0	0.00047	0	0	0.45	0	1	0.61
2176	0.016	0.48	1.3e-06	0	0.031	0.00018	5.1e-05	0	0	0	0.48	0	1	0.61
2177	0.0037	0.49	7.3e-06	0	0.0083	0.0007	0.003	0	0	0.0019	0.49	1.8e-05	1	0.61
2178	0.00025	0.5	1.1e-05	0	2.3e-06	0	0.0025	0	0	0	0.5	0	1	0.61
2179	0	0	0	0	0	0	0	3.2e-06	1	0	0	0	8	0.13
2180	0.0054	0.46	6.7e-06	0	0.031	0.018	0.0032	0	0	0.011	0.46	0.0025	1	0.61
2181	0	0	7.1e-06	0	0	0	0.046	0.054	0.9	0.0026	0	0	8	0.13
2182	0.0056	0.5	1.8e-06	0	0.0014	0	8.3e-05	0	0	0	0.5	0	1	0.61
2183	0	0	4.1e-05	0	0	0	0.12	0.31	0.57	3.3e-05	0	0	8	0.13
2184	0	0	1.5e-05	0	0	0	0.065	0.11	0.82	0.00081	0	0	8	0.13
2185	0.001	0.012	0	0	0.042	0.28	0.0033	0.0021	0.41	0.19	0.012	0.057	8	0.13
2186	0	0	0	0	0	0	0.0072	0.00021	0.97	0.018	0	0	8	0.13
2187	0	0.5	3.7e-06	0	0	0	0.00036	0	0	2.2e-06	0.5	0	1	0.61
2188	0.0058	0.49	0	0	0.0096	0.00049	0	0	0	0	0.49	4.8e-06	1	0.61
2189	0	0	0	0	0	0	0	0	1	0	0	0	8	0.13
2190	0.0011	0.49	1.3e-05	0	0.00044	0	0.0082	0	0	0.012	0.49	0.00015	1	0.61
2191	1.9e-06	0	0	0	0.00082	0.074	0	2.6e-06	0.93	0	0	0	8	0.13
2192	0.0028	0.0035	0	0	0.3	0.69	0	0	0	0	0.0035	0	5	0.39
2193	0.017	0.15	0	0	0.4	0.28	1.9e-05	0	0	0	0.15	0	4	0.47
2194	0	0	0	0	0	0	0	0	1	0	0	0	8	0.13
2195	0	0.5	8.4e-06	0	0	0	0.0021	0	0	0.00057	0.5	0.0052	1	0.61
2196	0	0	0	0.99	0	0	0	0.0063	0	0	0	0	3	0
2197	0	0	0	0.92	0	0	0	0.079	0.00099	0	0	0	3	0
2198	0.00017	0.5	1.9e-05	0	2e-06	0	0.0092	0	0	8.8e-05	0.5	0	1	0.61
2199	0	0	0	0	0	0	0	0	1	0	0	0	8	0.13
2200	0.0013	0.5	8.9e-06	0	0.00029	0	0.0031	0	0	0.00026	0.5	0	1	0.61
2201	1.7e-06	0.41	4.8e-06	0	0	0	0.0015	0	0	0.06	0.41	0.13	1	0.61
2202	0.018	0.42	1.7e-06	0	0.13	0.017	0.00016	0	0	0	0.42	0	1	0.61
2203	0	0	0	0	0	0.00032	0	7.1e-05	1	0	0	0	8	0.13
2204	0	0	0.00013	0	0	0	0.0083	0.99	0.00096	0	0	0	7	0.043
2205	0.012	0.49	1.4e-06	0	0.013	1.4e-05	6.5e-05	0	0	0	0.49	0	1	0.61
2206	0.00024	0.5	1.3e-05	0	2.1e-06	0	0.0041	0	0	1.9e-05	0.5	0	1	0.61
2207	0.027	0.37	0	0	0.22	0.017	4.1e-05	0	0	0	0.37	0	1	0.61
2208	0	0.5	4.2e-06	0	0	0	0.00039	0	0	0	0.5	0.00048	1	0.61
2209	0	2e-06	0	0	0	0	7e-06	0	0	0.027	2e-06	0.97	11	0.96
2210	1.3e-05	0.1	1.2e-05	0	0	0	0.028	0	0	0.73	0.1	0.045	9	0.83
2211	0	0	0	0	3.9e-06	0.00049	0	0.003	1	0	0	0	8	0.13
2212	0.0078	0.48	4e-06	0	0.03	0.0029	0.00091	0	0	9.8e-05	0.48	0	1	0.61
2213	0.0069	0.48	4.7e-06	0	0.026	0.003	0.0013	0	0	0.00028	0.48	1.2e-06	1	0.61
2214	0	0	0	0	0	0	0	0	0	9.2e-05	0	1	11	0.96
2215	0.0016	0.0086	0	0	0.11	0.87	1.2e-06	0	0.00034	0	0.0086	0	5	0.39
2216	0	0.5	3.5e-06	0	0	0	0.00032	0	0	1.1e-06	0.5	0	1	0.61
2217	0.021	0.21	0	0	0.38	0.18	3.1e-05	0	0	0	0.21	0	4	0.47
2218	0.025	0.32	0	0	0.29	0.047	4.4e-05	0	0	0	0.32	0	1	0.61
2219	0	0	0	0	0	1.2e-05	0	0.0001	1	0	0	0	8	0.13
2220	0	0	0	0.92	0	0	0	0.076	0.00088	0	0	0	3	0
2221	0	0	0	0	8e-06	0.00042	0	0.12	0.88	0	0	0	8	0.13
2222	0	0	0	0	0	0	0	0	1	0	0	0	8	0.13
2223	0	0	0	0	0	0	0	0	1	0	0	0	8	0.13
2224	0	0	0	0	0	1.8e-05	0	0	1	0	0	0	8	0.13
2225	0.01	0.36	2.8e-06	0	0.12	0.15	0.00068	0	5.9e-06	0.00025	0.36	4.8e-06	1	0.61
2226	0	0	0	0	0.00047	0.088	0	0	0.91	0	0	0	8	0.13
2227	0	0	0	0	0	8.3e-05	0	0.023	0.98	0	0	0	8	0.13
2228	0.0016	0.49	1e-05	0	0.00088	4.4e-06	0.0054	0	0	0.0046	0.49	3.7e-05	1	0.61
2229	0.00058	0.42	1.6e-05	0	0.00016	0	0.016	0	0	0.13	0.42	0.014	1	0.61
2230	0.0018	0.0075	0	0	0.13	0.85	0	0	0	0	0.0075	0	5	0.39
2231	0.0066	0.46	5.6e-06	0	0.042	0.026	0.0023	0	0	0.004	0.46	0.00043	1	0.61
2232	0.0024	0.49	8.3e-06	0	0.0023	2.7e-05	0.0035	0	0	0.0019	0.49	1.2e-05	1	0.61
2233	0.023	0.12	0	0	0.55	0.19	4.7e-06	0	0	0	0.12	0	4	0.47
2234	0	0.5	5.1e-06	0	0	0	0.00079	0	0	4.2e-05	0.5	0	1	0.61
2235	0	0.48	2.8e-06	0	0	0	0.00025	0	0	0.00017	0.48	0.034	1	0.61
2236	0	0.001	0	0	0	0	0.0017	0	0	0.57	0.001	0.43	9	0.83
2237	0.0047	0.044	0	0	0.18	0.72	1.2e-05	0	2.1e-05	0	0.044	0	5	0.39
2238	0.043	0.46	0	0	0.035	2.7e-06	0	0	0	0	0.46	0	1	0.61
2239	0.031	0.27	0	0	0.38	0.052	1.1e-05	0	0	0	0.27	0.00041	4	0.47
2240	0	0	0	0	0	4.1e-05	0.015	0.0075	0.94	0.037	0	6.4e-05	8	0.13
2241	0	0	0	0	0	0	8.3e-05	0	0.99	0.0077	0	0	8	0.13
