SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster	dcf0
1223	0	0.037	0	0.12	0	0.03	0.037	0.12	0.037	0.091	0.12	0.091	0	0	0	0.091	0.12	0.12	3	0.23
1224	0.0021	0.23	0.0021	0.016	0	0.19	0.23	0.016	0.23	0.012	0.016	0.012	0	0	0.0021	0.012	0.016	0.016	6	0.15
1225	0	0.0065	0	0.13	0	0.0053	0.0065	0.13	0.0065	0.1	0.13	0.1	0	0	0	0.1	0.13	0.13	3	0.23
1226	0	0.096	0	0.086	0	0.077	0.096	0.086	0.096	0.067	0.086	0.067	0	0.0061	0	0.067	0.086	0.086	6	0.15
1227	0	0.17	0	0.051	0	0.13	0.17	0.051	0.17	0.039	0.051	0.039	0	0.00023	0	0.039	0.051	0.051	6	0.15
1228	0.00019	0.23	0.00019	0.019	0	0.18	0.23	0.019	0.23	0.015	0.019	0.015	0	0	0.00019	0.015	0.019	0.019	6	0.15
1229	0	0.17	0	0.046	0	0.14	0.17	0.046	0.17	0.036	0.046	0.036	0	0.0014	0	0.036	0.046	0.046	6	0.15
1230	0	0.17	0	0.048	0	0.14	0.17	0.048	0.17	0.037	0.048	0.037	0	0.00028	0	0.037	0.048	0.048	6	0.15
1231	0	0.14	0	0.065	0	0.11	0.14	0.065	0.14	0.051	0.065	0.051	0	0.0044	0	0.051	0.065	0.065	6	0.15
1232	0.0007	0.25	0.0007	0.0053	0	0.2	0.25	0.0053	0.25	0.0041	0.0053	0.0041	0	0	0.0007	0.0041	0.0053	0.0053	6	0.15
1233	0	0.25	0	0.0045	0	0.2	0.25	0.0045	0.25	0.0035	0.0045	0.0035	0	4.2e-05	0	0.0035	0.0045	0.0045	6	0.15
1234	0	0.019	0	0.13	0	0.016	0.019	0.13	0.019	0.098	0.13	0.098	0	0	0	0.098	0.13	0.13	3	0.23
1235	0	0.091	0	0.089	0	0.073	0.091	0.089	0.091	0.069	0.089	0.069	0	1.1e-05	0	0.069	0.089	0.089	6	0.15
1236	0	0.0017	0	0.13	0	0.0014	0.0017	0.13	0.0017	0.1	0.13	0.1	0	0.012	0	0.1	0.13	0.13	3	0.23
1237	0	0.23	0	0.015	0	0.19	0.23	0.015	0.23	0.011	0.015	0.011	0	0.00038	0	0.011	0.015	0.015	6	0.15
1238	2.9e-06	0.15	2.9e-06	0.057	0	0.12	0.15	0.057	0.15	0.044	0.057	0.044	0	0	2.9e-06	0.044	0.057	0.057	6	0.15
1239	1.7e-05	0.16	1.7e-05	0.054	0	0.13	0.16	0.054	0.16	0.042	0.054	0.042	0	2.1e-06	1.7e-05	0.042	0.054	0.054	6	0.15
1240	3.1e-06	0.26	3.1e-06	0.0019	0	0.21	0.26	0.0019	0.26	0.0015	0.0019	0.0015	0	0	3.1e-06	0.0015	0.0019	0.0019	6	0.15
1241	0.00025	0.22	0.00025	0.022	0	0.18	0.22	0.022	0.22	0.017	0.022	0.017	0	0	0.00025	0.017	0.022	0.022	6	0.15
1242	0	0.18	0	0.042	0	0.15	0.18	0.042	0.18	0.032	0.042	0.032	0	0.00015	0	0.032	0.042	0.042	6	0.15
1243	0	0.2	0	0.034	0	0.16	0.2	0.034	0.2	0.027	0.034	0.027	0	0.00035	0	0.027	0.034	0.034	6	0.15
1244	0	0.18	0	0.046	0	0.14	0.18	0.046	0.18	0.035	0.046	0.035	0	0	0	0.035	0.046	0.046	6	0.15
1245	0	0.053	0	0.11	0	0.043	0.053	0.11	0.053	0.084	0.11	0.084	0	0	0	0.084	0.11	0.11	3	0.23
1246	0.33	0.0056	0.33	0	1.3e-06	0.0045	0.0056	0	0.0056	0	0	0	0	0	0.33	0	0	0	0	0.083
1247	0.0019	0.18	0.0019	0.041	0	0.15	0.18	0.041	0.18	0.031	0.041	0.031	0	0.00032	0.0019	0.031	0.041	0.041	6	0.15
1248	0.32	0.012	0.32	0	1.4e-06	0.0094	0.012	0	0.012	0	0	0	0	0	0.32	0	0	0	0	0.083
1249	0.044	0.22	0.044	0.0016	0	0.18	0.22	0.0016	0.22	0.0013	0.0016	0.0013	0	0	0.044	0.0013	0.0016	0.0016	6	0.15
1250	0.33	8.7e-05	0.33	0	0	7e-05	8.7e-05	0	8.7e-05	0	0	0	0	0	0.33	0	0	0	0	0.083
1251	0.11	0.18	0.11	0.00043	0	0.14	0.18	0.00043	0.18	0.00033	0.00043	0.00033	0	0	0.11	0.00033	0.00043	0.00043	6	0.15
1252	0.0045	0.23	0.0045	0.015	0	0.19	0.23	0.015	0.23	0.011	0.015	0.011	0	0	0.0045	0.011	0.015	0.015	6	0.15
1253	0.00047	0.26	0.00047	0.0027	0	0.21	0.26	0.0027	0.26	0.0021	0.0027	0.0021	0	0	0.00047	0.0021	0.0027	0.0027	6	0.15
1254	0	0.077	0	0.097	0	0.062	0.077	0.097	0.077	0.075	0.097	0.075	0	0	0	0.075	0.097	0.097	3	0.23
1255	0	0.039	0	0.12	0	0.031	0.039	0.12	0.039	0.09	0.12	0.09	0	0	0	0.09	0.12	0.12	3	0.23
1256	0.011	0.25	0.011	0.0044	0	0.2	0.25	0.0044	0.25	0.0034	0.0044	0.0034	0	0	0.011	0.0034	0.0044	0.0044	6	0.15
1257	0.002	0.26	0.002	0.00011	0	0.21	0.26	0.00011	0.26	8.6e-05	0.00011	8.6e-05	0	0	0.002	8.6e-05	0.00011	0.00011	6	0.15
1258	0	0.069	0	0.1	0	0.056	0.069	0.1	0.069	0.078	0.1	0.078	0	0	0	0.078	0.1	0.1	3	0.23
1259	0.33	0.0006	0.33	0	0	0.00048	0.0006	0	0.0006	0	0	0	0	0	0.33	0	0	0	0	0.083
1260	0.23	0.085	0.23	2.5e-06	2.2e-06	0.068	0.085	2.5e-06	0.085	0	2.5e-06	0	0	0	0.23	0	2.5e-06	2.5e-06	0	0.083
1261	3.4e-05	0.24	3.4e-05	0.01	0	0.2	0.24	0.01	0.24	0.0078	0.01	0.0078	0	0	3.4e-05	0.0078	0.01	0.01	6	0.15
1262	0.01	0.24	0.01	0.0083	0	0.19	0.24	0.0083	0.24	0.0065	0.0083	0.0065	0	0	0.01	0.0065	0.0083	0.0083	6	0.15
1263	0.052	0.22	0.052	0.00017	0	0.18	0.22	0.00017	0.22	0.00013	0.00017	0.00013	0	0	0.052	0.00013	0.00017	0.00017	6	0.15
1264	2.1e-05	0.24	2.1e-05	0.013	0	0.19	0.24	0.013	0.24	0.0099	0.013	0.0099	0	0	2.1e-05	0.0099	0.013	0.013	6	0.15
1265	0	0.14	0	0.061	0	0.12	0.14	0.061	0.14	0.047	0.061	0.047	0	0	0	0.047	0.061	0.061	6	0.15
1266	0.0087	0.23	0.0087	0.012	0	0.19	0.23	0.012	0.23	0.0095	0.012	0.0095	0	0	0.0087	0.0095	0.012	0.012	6	0.15
1267	0	0.081	0	0.095	0	0.065	0.081	0.095	0.081	0.073	0.095	0.073	0	2.2e-06	0	0.073	0.095	0.095	3	0.23
1268	0.01	0.22	0.01	0.016	0	0.18	0.22	0.016	0.22	0.012	0.016	0.012	0	7.3e-06	0.01	0.012	0.016	0.016	6	0.15
1269	0	0.11	0	0.08	0	0.087	0.11	0.08	0.11	0.062	0.08	0.062	0	4.8e-06	0	0.062	0.08	0.08	6	0.15
1270	2.1e-06	0.21	2.1e-06	0.027	0	0.17	0.21	0.027	0.21	0.021	0.027	0.021	0	0	2.1e-06	0.021	0.027	0.027	6	0.15
1271	0.21	0.098	0.21	0	3.3e-06	0.079	0.098	0	0.098	0	0	0	0	0	0.21	0	0	0	0	0.083
1272	4.5e-05	0.26	4.5e-05	0.001	0	0.21	0.26	0.001	0.26	0.00079	0.001	0.00079	0	0	4.5e-05	0.00079	0.001	0.001	6	0.15
1273	0.00055	0.26	0.00055	0.0004	0	0.21	0.26	0.0004	0.26	0.00031	0.0004	0.00031	0	0	0.00055	0.00031	0.0004	0.0004	6	0.15
1274	0.33	0.002	0.33	0	1.4e-06	0.0016	0.002	0	0.002	0	0	0	0	0	0.33	0	0	0	0	0.083
1275	0	0.0069	0	0.13	0	0.0055	0.0069	0.13	0.0069	0.1	0.13	0.1	0	1.8e-06	0	0.1	0.13	0.13	3	0.23
1276	7.9e-05	0.085	7.9e-05	0.092	0	0.068	0.085	0.092	0.085	0.072	0.092	0.072	0	0.00013	7.9e-05	0.072	0.092	0.092	3	0.23
1277	1.7e-05	0.19	1.7e-05	0.04	0	0.15	0.19	0.04	0.19	0.031	0.04	0.031	0	0	1.7e-05	0.031	0.04	0.04	6	0.15
1278	2e-05	0.14	2e-05	0.061	0	0.12	0.14	0.061	0.14	0.047	0.061	0.047	0	0	2e-05	0.047	0.061	0.061	6	0.15
1279	0.16	0.14	0.16	9.1e-06	0	0.11	0.14	9.1e-06	0.14	7e-06	9.1e-06	7e-06	0	0	0.16	7e-06	9.1e-06	9.1e-06	0	0.083
1280	0	0.23	0	0.017	0	0.19	0.23	0.017	0.23	0.013	0.017	0.013	0	0	0	0.013	0.017	0.017	6	0.15
1281	0	0.0005	0	0.11	0	0.0004	0.0005	0.11	0.0005	0.083	0.11	0.083	0.002	0.21	0	0.083	0.11	0.11	13	0.38
1282	2.2e-06	0.021	2.2e-06	0.13	0	0.017	0.021	0.13	0.021	0.097	0.13	0.097	0	0.0024	2.2e-06	0.097	0.13	0.13	3	0.23
1283	0.25	0.068	0.25	4.7e-05	1.7e-06	0.055	0.068	4.7e-05	0.068	3.6e-05	4.7e-05	3.6e-05	0	0	0.25	3.6e-05	4.7e-05	4.7e-05	0	0.083
1284	0	0.011	0	0.13	0	0.0092	0.011	0.13	0.011	0.1	0.13	0.1	0	0	0	0.1	0.13	0.13	3	0.23
1285	3.5e-06	0.17	3.5e-06	0.049	0	0.14	0.17	0.049	0.17	0.038	0.049	0.038	0	0	3.5e-06	0.038	0.049	0.049	6	0.15
1286	0.1	0.18	0.1	0.00068	1.2e-06	0.15	0.18	0.00068	0.18	0.00053	0.00068	0.00053	0	0	0.1	0.00053	0.00068	0.00068	6	0.15
1287	0.054	0.2	0.054	0.0083	0	0.16	0.2	0.0083	0.2	0.0064	0.0083	0.0064	0	0	0.054	0.0064	0.0083	0.0083	6	0.15
1288	0	8.2e-05	0	0.14	0	6.6e-05	8.2e-05	0.14	8.2e-05	0.11	0.14	0.11	0	6.6e-05	0	0.11	0.14	0.14	3	0.23
1289	0	0.019	0	0.13	0	0.015	0.019	0.13	0.019	0.098	0.13	0.098	0	3.2e-05	0	0.098	0.13	0.13	3	0.23
1290	2e-05	0.071	2e-05	0.1	0	0.057	0.071	0.1	0.071	0.077	0.1	0.077	0	5.6e-05	2e-05	0.077	0.1	0.1	3	0.23
1291	1.3e-06	0.03	1.3e-06	0.12	0	0.024	0.03	0.12	0.03	0.094	0.12	0.094	0	0.00015	1.3e-06	0.094	0.12	0.12	3	0.23
1292	0.29	0.038	0.29	5.9e-06	1.8e-06	0.03	0.038	5.9e-06	0.038	4.6e-06	5.9e-06	4.6e-06	0	0	0.29	4.6e-06	5.9e-06	5.9e-06	0	0.083
1293	0.00019	0.1	0.00019	0.084	0	0.082	0.1	0.084	0.1	0.065	0.084	0.065	0	0.00014	0.00019	0.065	0.084	0.084	6	0.15
1294	0.0011	0.26	0.0011	0.0022	0	0.21	0.26	0.0022	0.26	0.0017	0.0022	0.0017	0	0	0.0011	0.0017	0.0022	0.0022	6	0.15
1295	8.2e-05	0.048	8.2e-05	0.11	0	0.039	0.048	0.11	0.048	0.086	0.11	0.086	6e-05	0.0051	8.2e-05	0.086	0.11	0.11	3	0.23
1296	0	0.026	0	0.12	0	0.021	0.026	0.12	0.026	0.095	0.12	0.095	0	0	0	0.095	0.12	0.12	3	0.23
1297	0.23	0.078	0.23	8.5e-06	2.2e-06	0.063	0.078	8.5e-06	0.078	6.6e-06	8.5e-06	6.6e-06	0	0	0.23	6.6e-06	8.5e-06	8.5e-06	0	0.083
1298	0	0.052	0	0.11	0	0.042	0.052	0.11	0.052	0.085	0.11	0.085	0	1.7e-06	0	0.085	0.11	0.11	3	0.23
1299	0	0.2	0	0.034	0	0.16	0.2	0.034	0.2	0.026	0.034	0.026	0	0	0	0.026	0.034	0.034	6	0.15
1300	9e-05	0.17	9e-05	0.047	0	0.14	0.17	0.047	0.17	0.037	0.047	0.037	0	0	9e-05	0.037	0.047	0.047	6	0.15
1301	0	0.0035	0	0.13	0	0.0028	0.0035	0.13	0.0035	0.1	0.13	0.1	0	0.0066	0	0.1	0.13	0.13	3	0.23
1302	0	0.017	0	0.13	0	0.014	0.017	0.13	0.017	0.099	0.13	0.099	0	1.9e-05	0	0.099	0.13	0.13	3	0.23
1303	0.0035	0.26	0.0035	0.0024	0	0.21	0.26	0.0024	0.26	0.0019	0.0024	0.0019	0	0	0.0035	0.0019	0.0024	0.0024	6	0.15
1304	0.00028	0.13	0.00028	0.069	0	0.1	0.13	0.069	0.13	0.053	0.069	0.053	0	3.1e-05	0.00028	0.053	0.069	0.069	6	0.15
1305	0.00042	0.2	0.00042	0.033	0	0.16	0.2	0.033	0.2	0.026	0.033	0.026	0	0	0.00042	0.026	0.033	0.033	6	0.15
1306	0.0019	0.14	0.0019	0.063	0	0.11	0.14	0.063	0.14	0.049	0.063	0.049	0	0.00027	0.0019	0.049	0.063	0.063	6	0.15
1307	0.12	0.16	0.12	5e-06	2.4e-06	0.13	0.16	5e-06	0.16	3.9e-06	5e-06	3.9e-06	0	0	0.12	3.9e-06	5e-06	5e-06	6	0.15
1308	0.33	0.00034	0.33	0	0	0.00027	0.00034	0	0.00034	0	0	0	0	0	0.33	0	0	0	0	0.083
1309	0	0.25	0	0.0083	0	0.2	0.25	0.0083	0.25	0.0065	0.0083	0.0065	0	0	0	0.0065	0.0083	0.0083	6	0.15
1310	0.00054	0.26	0.00054	1.1e-06	0	0.21	0.26	1.1e-06	0.26	0	1.1e-06	0	0	0	0.00054	0	1.1e-06	1.1e-06	6	0.15
1311	0.00035	0.26	0.00035	0.0037	0	0.21	0.26	0.0037	0.26	0.0029	0.0037	0.0029	0	0	0.00035	0.0029	0.0037	0.0037	6	0.15
1312	0.33	2.2e-06	0.33	0	0	1.7e-06	2.2e-06	0	2.2e-06	0	0	0	0	0	0.33	0	0	0	0	0.083
1313	9.9e-06	0.25	9.9e-06	0.0077	0	0.2	0.25	0.0077	0.25	0.006	0.0077	0.006	0	0	9.9e-06	0.006	0.0077	0.0077	6	0.15
1314	0.0007	0.19	0.0007	0.038	0	0.15	0.19	0.038	0.19	0.03	0.038	0.03	0	1.5e-06	0.0007	0.03	0.038	0.038	6	0.15
1315	0.068	0.21	0.068	1.7e-06	2.2e-06	0.17	0.21	1.7e-06	0.21	1.3e-06	1.7e-06	1.3e-06	0	0	0.068	1.3e-06	1.7e-06	1.7e-06	6	0.15
1316	0	0.0071	0	0.13	0	0.0057	0.0071	0.13	0.0071	0.1	0.13	0.1	0	2.5e-06	0	0.1	0.13	0.13	3	0.23
1317	0	0.0045	0	0.13	0	0.0037	0.0045	0.13	0.0045	0.1	0.13	0.1	0	1.4e-05	0	0.1	0.13	0.13	3	0.23
1318	0.32	0.013	0.32	0	1.7e-06	0.01	0.013	0	0.013	0	0	0	0	0	0.32	0	0	0	0	0.083
1319	1.7e-05	0.092	1.7e-05	0.089	0	0.074	0.092	0.089	0.092	0.069	0.089	0.069	0	7.2e-06	1.7e-05	0.069	0.089	0.089	6	0.15
1320	0.27	0.053	0.27	1e-05	1.9e-06	0.043	0.053	1e-05	0.053	7.8e-06	1e-05	7.8e-06	0	0	0.27	7.8e-06	1e-05	1e-05	0	0.083
1321	0.0035	0.19	0.0035	0.034	0	0.16	0.19	0.034	0.19	0.027	0.034	0.027	0	9.5e-06	0.0035	0.027	0.034	0.034	6	0.15
1322	0	0.22	0	0.022	0	0.18	0.22	0.022	0.22	0.017	0.022	0.017	0	0	0	0.017	0.022	0.022	6	0.15
1323	0.12	0.17	0.12	1.3e-06	2.8e-06	0.14	0.17	1.3e-06	0.17	1e-06	1.3e-06	1e-06	0	0	0.12	1e-06	1.3e-06	1.3e-06	6	0.15
1324	0.27	0.048	0.27	0	3.9e-06	0.039	0.048	0	0.048	0	0	0	0	0	0.27	0	0	0	0	0.083
1325	0	0.025	0	0.12	0	0.02	0.025	0.12	0.025	0.096	0.12	0.096	0	0	0	0.096	0.12	0.12	3	0.23
1326	0.053	0.22	0.053	0.00069	0	0.18	0.22	0.00069	0.22	0.00053	0.00069	0.00053	0	0	0.053	0.00053	0.00069	0.00069	6	0.15
1327	0.33	0.00024	0.33	0	0	0.00019	0.00024	0	0.00024	0	0	0	0	0	0.33	0	0	0	0	0.083
1328	7.9e-05	0.21	7.9e-05	0.027	0	0.17	0.21	0.027	0.21	0.021	0.027	0.021	0	0	7.9e-05	0.021	0.027	0.027	6	0.15
1329	0	0.072	0	0.099	0	0.058	0.072	0.099	0.072	0.077	0.099	0.077	0	0	0	0.077	0.099	0.099	3	0.23
1330	0	0.18	0	0.042	0	0.15	0.18	0.042	0.18	0.033	0.042	0.033	9.2e-06	1.4e-05	0	0.033	0.042	0.042	6	0.15
1331	0.098	0.18	0.098	0.0039	0	0.14	0.18	0.0039	0.18	0.0031	0.0039	0.0031	0	0	0.098	0.0031	0.0039	0.0039	6	0.15
1332	0.058	0.22	0.058	0.00081	0	0.17	0.22	0.00081	0.22	0.00063	0.00081	0.00063	0	0	0.058	0.00063	0.00081	0.00081	6	0.15
1333	0.013	0.25	0.013	0.0021	0	0.2	0.25	0.0021	0.25	0.0017	0.0021	0.0017	0	0	0.013	0.0017	0.0021	0.0021	6	0.15
1334	0.33	4.8e-05	0.33	0	0	3.8e-05	4.8e-05	0	4.8e-05	0	0	0	0	0	0.33	0	0	0	0	0.083
1335	0.27	0.052	0.27	2.3e-05	1.7e-06	0.042	0.052	2.3e-05	0.052	1.8e-05	2.3e-05	1.8e-05	0	0	0.27	1.8e-05	2.3e-05	2.3e-05	0	0.083
1336	0.19	0.11	0.19	0	2.4e-06	0.09	0.11	0	0.11	0	0	0	0	0	0.19	0	0	0	0	0.083
1337	0	0.24	0	0.0089	0	0.2	0.24	0.0089	0.24	0.0069	0.0089	0.0069	2.7e-05	0.0057	0	0.0069	0.0089	0.0089	6	0.15
1338	0	0.26	0	0.0024	0	0.21	0.26	0.0024	0.26	0.0019	0.0024	0.0019	0	0.0079	0	0.0019	0.0024	0.0024	6	0.15
1339	0	0.23	0	0.015	0	0.19	0.23	0.015	0.23	0.011	0.015	0.011	9.8e-05	0.0032	0	0.011	0.015	0.015	6	0.15
1340	0	0.1	0	0.082	0	0.083	0.1	0.082	0.1	0.064	0.082	0.064	9e-06	0.0045	0	0.064	0.082	0.082	6	0.15
1341	0.27	0.053	0.27	0	2.3e-06	0.043	0.053	0	0.053	0	0	0	0	0	0.27	0	0	0	0	0.083
1342	0.095	0.19	0.095	0.00043	1.3e-06	0.15	0.19	0.00043	0.19	0.00033	0.00043	0.00033	0	0	0.095	0.00033	0.00043	0.00043	6	0.15
1343	0	0.19	0	0.039	0	0.15	0.19	0.039	0.19	0.03	0.039	0.03	0.0016	0.0015	0	0.03	0.039	0.039	6	0.15
1344	0.0024	0.24	0.0024	0.0087	0	0.2	0.24	0.0087	0.24	0.0068	0.0087	0.0068	0	0	0.0024	0.0068	0.0087	0.0087	6	0.15
1345	0.012	0.25	0.012	0.0017	0	0.2	0.25	0.0017	0.25	0.0014	0.0017	0.0014	0	0	0.012	0.0014	0.0017	0.0017	6	0.15
1346	0.32	0.0082	0.32	0	0	0.0066	0.0082	0	0.0082	0	0	0	0	0	0.32	0	0	0	0	0.083
1347	0.21	0.099	0.21	0	2.4e-06	0.079	0.099	0	0.099	0	0	0	0	0	0.21	0	0	0	0	0.083
1348	0.28	0.041	0.28	3.1e-06	0	0.033	0.041	3.1e-06	0.041	2.4e-06	3.1e-06	2.4e-06	0	0	0.28	2.4e-06	3.1e-06	3.1e-06	0	0.083
1349	0	0.23	0	0.017	0	0.18	0.23	0.017	0.23	0.013	0.017	0.013	0.00015	0.0029	0	0.013	0.017	0.017	6	0.15
1350	0.21	0.099	0.21	0	2.9e-06	0.08	0.099	0	0.099	0	0	0	0	0	0.21	0	0	0	0	0.083
1351	0	0.099	0	0.085	0	0.08	0.099	0.085	0.099	0.065	0.085	0.065	0.0036	0.00018	0	0.065	0.085	0.085	6	0.15
1352	0.00028	0.13	0.00028	0.068	0	0.11	0.13	0.068	0.13	0.053	0.068	0.053	0	0.00024	0.00028	0.053	0.068	0.068	6	0.15
1353	0	0.26	0	2.3e-05	0	0.21	0.26	2.3e-05	0.26	1.8e-05	2.3e-05	1.8e-05	0	0.0031	0	1.8e-05	2.3e-05	2.3e-05	6	0.15
1354	0.047	0.23	0.047	8.1e-06	0	0.18	0.23	8.1e-06	0.23	6.3e-06	8.1e-06	6.3e-06	0	0	0.047	6.3e-06	8.1e-06	8.1e-06	6	0.15
1355	0.31	0.017	0.31	1.7e-06	1.5e-06	0.014	0.017	1.7e-06	0.017	1.3e-06	1.7e-06	1.3e-06	0	0	0.31	1.3e-06	1.7e-06	1.7e-06	0	0.083
1356	0.0011	0.25	0.0011	0.0044	0	0.2	0.25	0.0044	0.25	0.0034	0.0044	0.0034	0	0	0.0011	0.0034	0.0044	0.0044	6	0.15
1357	0.017	0.25	0.017	0.00011	0	0.2	0.25	0.00011	0.25	8.7e-05	0.00011	8.7e-05	0	0	0.017	8.7e-05	0.00011	0.00011	6	0.15
1358	0.23	0.084	0.23	0.00011	0	0.067	0.084	0.00011	0.084	8.7e-05	0.00011	8.7e-05	0	0	0.23	8.7e-05	0.00011	0.00011	0	0.083
1359	0.3	0.028	0.3	0	2.6e-06	0.022	0.028	0	0.028	0	0	0	0	0	0.3	0	0	0	0	0.083
1360	0.0055	0.26	0.0055	0.00083	0	0.21	0.26	0.00083	0.26	0.00064	0.00083	0.00064	0	0	0.0055	0.00064	0.00083	0.00083	6	0.15
1361	0	0.22	0	0.024	0	0.17	0.22	0.024	0.22	0.019	0.024	0.019	0.00044	0.0025	0	0.019	0.024	0.024	6	0.15
1362	0.26	0.054	0.26	0	2.6e-06	0.043	0.054	0	0.054	0	0	0	0	0	0.26	0	0	0	0	0.083
1363	0.3	0.026	0.3	0	0	0.021	0.026	0	0.026	0	0	0	0	0	0.3	0	0	0	0	0.083
1364	0.00096	0.26	0.00096	6.8e-05	0	0.21	0.26	6.8e-05	0.26	5.2e-05	6.8e-05	5.2e-05	0	0	0.00096	5.2e-05	6.8e-05	6.8e-05	6	0.15
1365	0.17	0.13	0.17	0.0001	0	0.11	0.13	0.0001	0.13	8.1e-05	0.0001	8.1e-05	0	0	0.17	8.1e-05	0.0001	0.0001	0	0.083
1366	0	0.24	0	4.2e-05	0	0.19	0.24	4.2e-05	0.24	3.3e-05	4.2e-05	3.3e-05	0	0.081	0	3.3e-05	4.2e-05	4.2e-05	6	0.15
1367	0.21	0.098	0.21	2.3e-05	0	0.079	0.098	2.3e-05	0.098	1.8e-05	2.3e-05	1.8e-05	0	0	0.21	1.8e-05	2.3e-05	2.3e-05	0	0.083
1368	0.33	0.0053	0.33	0	0	0.0042	0.0053	0	0.0053	0	0	0	0	0	0.33	0	0	0	0	0.083
1369	0	0.19	0	0.038	0	0.15	0.19	0.038	0.19	0.029	0.038	0.029	0.0018	0.0018	0	0.029	0.038	0.038	6	0.15
1370	0	0.13	0	0.067	0	0.11	0.13	0.067	0.13	0.052	0.067	0.052	0	0	0	0.052	0.067	0.067	6	0.15
1371	0	0.19	0	0.039	0	0.15	0.19	0.039	0.19	0.03	0.039	0.03	0.00029	0.00031	0	0.03	0.039	0.039	6	0.15
1372	0.13	0.16	0.13	0.00065	0	0.13	0.16	0.00065	0.16	0.0005	0.00065	0.0005	0	0	0.13	0.0005	0.00065	0.00065	6	0.15
1373	0.0062	0.19	0.0062	0.036	0	0.15	0.19	0.036	0.19	0.028	0.036	0.028	3.8e-06	0.0003	0.0062	0.028	0.036	0.036	6	0.15
1374	0	0.19	0	0.039	0	0.15	0.19	0.039	0.19	0.03	0.039	0.03	0.00018	0.0046	0	0.03	0.039	0.039	6	0.15
1375	0	0.21	0	0.026	0	0.17	0.21	0.026	0.21	0.02	0.026	0.02	0.00012	0.0055	0	0.02	0.026	0.026	6	0.15
1376	0.33	0.0042	0.33	0	0	0.0034	0.0042	0	0.0042	0	0	0	0	0	0.33	0	0	0	0	0.083
1377	0	0.18	0	0.045	0	0.14	0.18	0.045	0.18	0.034	0.045	0.034	0.0006	0.00036	0	0.034	0.045	0.045	6	0.15
1378	0.013	0.25	0.013	0.00017	0	0.2	0.25	0.00017	0.25	0.00013	0.00017	0.00013	0	0	0.013	0.00013	0.00017	0.00017	6	0.15
1379	0	0.22	0	0.021	0	0.18	0.22	0.021	0.22	0.016	0.021	0.016	0.00012	0.0012	0	0.016	0.021	0.021	6	0.15
1380	0	0.24	0	0.0093	0	0.2	0.24	0.0093	0.24	0.0072	0.0093	0.0072	2.2e-05	0.0069	0	0.0072	0.0093	0.0093	6	0.15
1381	0.0018	0.26	0.0018	2.4e-06	0	0.21	0.26	2.4e-06	0.26	0	2.4e-06	0	0	0	0.0018	0	2.4e-06	2.4e-06	6	0.15
1382	6.1e-05	0.047	6.1e-05	0.11	0	0.038	0.047	0.11	0.047	0.086	0.11	0.086	1.8e-05	0.0038	6.1e-05	0.086	0.11	0.11	3	0.23
1383	0.32	0.0086	0.32	0	0	0.0069	0.0086	0	0.0086	0	0	0	0	0	0.32	0	0	0	0	0.083
1384	0.047	0.23	0.047	0	0	0.18	0.23	0	0.23	0	0	0	0	0	0.047	0	0	0	6	0.15
1385	0.28	0.039	0.28	1.6e-05	0	0.032	0.039	1.6e-05	0.039	1.3e-05	1.6e-05	1.3e-05	0	0	0.28	1.3e-05	1.6e-05	1.6e-05	0	0.083
1386	0	0.2	0	0.032	0	0.16	0.2	0.032	0.2	0.024	0.032	0.024	1.4e-05	0.0087	0	0.024	0.032	0.032	6	0.15
1387	0.069	0.21	0.069	0.00044	1.1e-06	0.17	0.21	0.00044	0.21	0.00034	0.00044	0.00034	0	0	0.069	0.00034	0.00044	0.00044	6	0.15
1388	0.33	0.0042	0.33	0	1.4e-06	0.0034	0.0042	0	0.0042	0	0	0	0	0	0.33	0	0	0	0	0.083
1389	0.056	0.22	0.056	0.00049	0	0.18	0.22	0.00049	0.22	0.00038	0.00049	0.00038	0	0	0.056	0.00038	0.00049	0.00049	6	0.15
1390	0.002	0.2	0.002	0.03	0	0.16	0.2	0.03	0.2	0.024	0.03	0.024	0	1.9e-06	0.002	0.024	0.03	0.03	6	0.15
1391	0.3	0.026	0.3	0	2.2e-06	0.021	0.026	0	0.026	0	0	0	0	0	0.3	0	0	0	0	0.083
1392	0	0.25	0	0.0063	0	0.2	0.25	0.0063	0.25	0.0049	0.0063	0.0049	7.1e-06	0.0042	0	0.0049	0.0063	0.0063	6	0.15
1393	0.0038	0.19	0.0038	0.038	0	0.15	0.19	0.038	0.19	0.029	0.038	0.029	0	0.00016	0.0038	0.029	0.038	0.038	6	0.15
1394	0.01	0.25	0.01	0.0029	0	0.2	0.25	0.0029	0.25	0.0022	0.0029	0.0022	0	0	0.01	0.0022	0.0029	0.0029	6	0.15
1395	0	0.25	0	0.0067	0	0.2	0.25	0.0067	0.25	0.0052	0.0067	0.0052	0	0.00046	0	0.0052	0.0067	0.0067	6	0.15
1396	0	0.24	0	0.014	0	0.19	0.24	0.014	0.24	0.011	0.014	0.011	4.7e-05	0.002	0	0.011	0.014	0.014	6	0.15
