SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0
2461	0.14	0.73	0.024	0.087	0	0.013	0.013	0	1	0.14
2462	0.0098	0.87	0.007	0.1	0	0.0038	0.0038	4.3e-06	1	0.14
2463	0.61	0.33	0.011	0.039	0	0.0059	0.0059	0	0	0.22
2464	8.8e-05	0.89	0.0034	0.11	0	0.0019	0.0019	0	1	0.14
2465	0.0061	0.88	0.0021	0.11	0	0.0012	0.0012	0.00089	1	0.14
2466	0.062	0.82	0.0073	0.099	0	0.004	0.004	7e-05	1	0.14
2467	0	0	0	0	1	0	0	0	4	0.016
2468	0.002	0.88	0.0042	0.11	0	0.0023	0.0023	4.6e-05	1	0.14
2469	0.0057	0.88	0.0056	0.11	0	0.0031	0.0031	1.8e-05	1	0.14
2470	0.11	0.76	0.023	0.091	0	0.012	0.012	0	1	0.14
2471	0.027	0.86	0.0066	0.1	0	0.0036	0.0036	5.1e-05	1	0.14
2472	0.066	0.82	0.0066	0.099	0	0.0036	0.0036	0.0003	1	0.14
2473	0.0009	0.88	0.0065	0.11	0	0.0035	0.0035	0	1	0.14
2474	9.7e-05	0.89	0.00093	0.11	0	0.00051	0.00051	9.2e-06	1	0.14
2475	0.00072	0.88	0.0075	0.11	0	0.0041	0.0041	0	1	0.14
2476	0.58	0.35	0.014	0.041	0	0.0077	0.0077	0	0	0.22
2477	2e-05	0.89	0.0017	0.11	0	0.00095	0.00095	0	1	0.14
2478	0.0022	0.89	0.0017	0.11	0	0.00092	0.00092	0.00029	1	0.14
2479	0.23	0.66	0.012	0.079	0	0.0064	0.0064	0	1	0.14
2480	0.26	0.64	0.012	0.077	0	0.0065	0.0065	0	1	0.14
2481	0.028	0.85	0.008	0.1	0	0.0044	0.0044	6.6e-06	1	0.14
2482	0.00073	0.89	0.0016	0.11	0	0.00085	0.00085	8.7e-05	1	0.14
2483	0.55	0.3	0.00024	0.036	0	0.00013	0.00013	0.11	0	0.22
2484	0.012	0.87	0.0066	0.1	0	0.0036	0.0036	1.3e-05	1	0.14
2485	5e-05	0.89	0.00093	0.11	0	0.00051	0.00051	4.5e-06	1	0.14
2486	0.0017	0.87	0.01	0.1	0	0.0057	0.0057	0	1	0.14
2487	0.0002	0.89	0.0028	0.11	0	0.0015	0.0015	1.3e-05	1	0.14
2488	0.66	0.13	0.095	0.015	0	0.052	0.052	0	0	0.22
2489	0.0028	0.88	0.0058	0.11	0	0.0032	0.0032	3.2e-06	1	0.14
2490	0.068	0.82	0.0071	0.098	0	0.0039	0.0039	0.00011	1	0.14
2491	0.0018	0.89	0.003	0.11	0	0.0016	0.0016	0.00018	1	0.14
2492	0.0053	0.88	0.0052	0.11	0	0.0029	0.0029	3.2e-05	1	0.14
2493	0.004	0.88	0.0043	0.11	0	0.0023	0.0023	0.00012	1	0.14
2494	0.31	0.58	0.015	0.07	0	0.0082	0.0082	4e-05	1	0.14
2495	0.016	0.86	0.008	0.1	0	0.0044	0.0044	2.3e-06	1	0.14
2496	0.037	0.85	0.0059	0.1	0	0.0032	0.0032	0.0003	1	0.14
2497	0.0034	0.88	0.0042	0.11	0	0.0023	0.0023	0.00011	1	0.14
2498	0.0074	0.87	0.0096	0.1	0	0.0052	0.0052	0	1	0.14
2499	0.062	0.82	0.0035	0.099	6.2e-06	0.0019	0.0019	0.0095	1	0.14
2500	0.047	0.84	0.0047	0.1	0	0.0026	0.0026	0.0032	1	0.14
2501	0.11	0.77	0.013	0.093	0	0.0071	0.0071	0	1	0.14
2502	0.042	0.84	0.01	0.1	0	0.0057	0.0057	0	1	0.14
2503	0.0038	0.88	0.0028	0.11	0	0.0015	0.0015	0.00048	1	0.14
2504	2.4e-05	0.88	0.0046	0.11	0	0.0025	0.0025	0	1	0.14
2505	0.46	0.39	0.00053	0.047	0.00016	0.00029	0.00029	0.099	0	0.22
2506	0.0052	0.88	0.0043	0.11	0	0.0024	0.0024	0.00017	1	0.14
2507	0.14	0.74	0.0022	0.089	5.3e-05	0.0012	0.0012	0.027	1	0.14
2508	0.18	0.7	0.0015	0.084	4.2e-06	0.00084	0.00084	0.035	1	0.14
2509	0.051	0.81	0.021	0.097	0	0.011	0.011	0	1	0.14
2510	0.0036	0.87	0.0082	0.11	0	0.0045	0.0045	0	1	0.14
2511	0.0076	0.88	0.0048	0.11	0	0.0026	0.0026	0.00015	1	0.14
2512	0.01	0.88	0.0037	0.11	0	0.002	0.002	0.001	1	0.14
2513	0.022	0.86	0.0092	0.1	0	0.005	0.005	0	1	0.14
2514	0.029	0.85	0.011	0.1	0	0.006	0.006	0	1	0.14
2515	0.25	0.64	0.014	0.077	0	0.0079	0.0079	0	1	0.14
2516	0.0036	0.88	0.0037	0.11	0	0.002	0.002	0.00022	1	0.14
2517	0.0035	0.88	0.0033	0.11	0	0.0018	0.0018	0.00034	1	0.14
2518	0.072	0.82	0.0063	0.098	0	0.0035	0.0035	0.00079	1	0.14
2519	0.0011	0.88	0.0044	0.11	0	0.0024	0.0024	8.8e-06	1	0.14
2520	0.055	0.83	0.0061	0.1	0	0.0034	0.0034	0.00046	1	0.14
2521	0.0025	0.88	0.0054	0.11	0	0.0029	0.0029	5.8e-06	1	0.14
2522	0.11	0.78	0.0078	0.094	0	0.0043	0.0043	0.00087	1	0.14
2523	0.021	0.86	0.0048	0.1	0	0.0026	0.0026	0.00071	1	0.14
2524	0.42	0.5	0.012	0.06	0	0.0064	0.0064	0	1	0.14
2525	8.7e-05	0.89	0.0026	0.11	0	0.0014	0.0014	5.1e-06	1	0.14
2526	0.28	0.59	0.00093	0.071	0	0.00051	0.00051	0.056	1	0.14
2527	0.37	0.5	0.0005	0.06	0	0.00027	0.00027	0.073	1	0.14
2528	0.038	0.85	0.0068	0.1	0	0.0037	0.0037	6.5e-05	1	0.14
